Entry Time,Entry Price,Exit Time,Exit Price,Direction,Volume,Profit/Loss,Profit %,Duration (min)
2026-05-15 17:42:00,4561.36000,2026-05-15 17:44:00,4560.90900,SELL,0.11,4.96,0.0099,2.0
2026-05-15 17:49:00,4560.43700,2026-05-15 17:50:00,4559.51600,SELL,0.12,11.05,0.0202,1.0
2026-05-15 17:55:00,4557.52700,2026-05-15 17:56:00,4559.02700,SELL,0.12,-18.00,-0.0329,1.0
2026-05-15 18:01:00,4559.46200,2026-05-15 18:02:00,4558.16800,SELL,0.11,14.23,0.0284,1.0
2026-05-15 18:07:00,4557.64400,2026-05-15 18:08:00,4556.22300,SELL,0.12,17.05,0.0312,1.0
2026-05-15 18:18:00,4555.20200,2026-05-15 18:19:00,4554.32900,SELL,0.12,10.48,0.0192,1.0
2026-05-15 18:26:00,4557.07600,2026-05-15 18:30:00,4558.57600,SELL,0.13,-19.50,-0.0329,4.0
2026-05-15 18:35:00,4555.13200,2026-05-15 18:37:00,4556.63200,SELL,0.12,-18.00,-0.0329,2.0
2026-05-15 18:45:00,4556.82900,2026-05-15 18:46:00,4559.09700,BUY,0.11,24.95,0.0498,1.0
2026-05-15 18:51:00,4560.75500,2026-05-15 18:52:00,4562.51200,BUY,0.12,21.08,0.0385,1.0
2026-05-15 19:30:00,4551.74500,2026-05-15 19:31:00,4552.63700,BUY,0.13,11.60,0.0196,1.0
2026-05-15 19:38:00,4554.13400,2026-05-15 19:39:00,4554.48400,BUY,0.13,4.55,0.0077,1.0
2026-05-15 19:44:00,4553.56700,2026-05-15 19:45:00,4554.02100,BUY,0.14,6.36,0.0100,1.0
2026-05-15 20:29:00,4539.29300,2026-05-15 20:30:00,4542.29300,BUY,0.14,42.00,0.0661,1.0
2026-05-15 20:36:00,4541.67100,2026-05-15 20:37:00,4541.58900,BUY,0.15,-1.23,-0.0018,1.0
